age_group,sex,feature,mean,std
9-12,female,Ratio_Width/Length_PP2,0.2156287984496124,0.01793271815154663
9-12,female,Ratio_Width/Length_PP3,0.199365007751938,0.018102952993959358
9-12,female,Ratio_Width/Length_PP4,0.19663593023255813,0.019471228388070614
9-12,female,Ratio_Width/Length_PP5,0.21143672093023255,0.021658374360804682
9-12,female,Ratio_Width/Length_PM2,0.32295989147286824,0.02914469269632346
9-12,female,Ratio_Width/Length_PM3,0.29554800775193796,0.025752443709134227
9-12,female,Ratio_Width/Length_PM4,0.2878278837209302,0.025424529025759472
9-12,female,Ratio_Width/Length_PM5,0.3467937596899225,0.06134583459305418
9-12,female,Ratio_Width/Length_PD1,0.27301951162790694,0.042986272453779555
9-12,female,Ratio_Width/Length_PD2,0.2939992868217054,0.033106062211378344
9-12,female,Ratio_Width/Length_PD3,0.3046808217054264,0.036013940594765176
9-12,female,Ratio_Width/Length_PD4,0.27430345736434103,0.03071846491119179
9-12,female,Ratio_Width/Length_PD5,0.23676486821705425,0.028235214203737417
9-12,female,Mean_Middle_Prox_Phal_Ratio_width/length,0.2038765813953488,0.017801825636582228
9-12,female,Mean_Middle_Medial_Phal_Ratio_width/length,0.3021118992248062,0.025690887128222678
9-12,female,Mean_Middle_Dist_Phal_Ratio_width/length,0.29099454263565894,0.03108391564831193
9-12,female,Mean_Middle_Metacarpal_Ratio_width/length,0.11545734108527131,0.010947608738966785
9-12,female,Mean_Ulnar_Prox_Phal_Ratio_width/length,0.20576660465116278,0.01827331131109427
9-12,female,Mean_Ulnar_Medial_Phal_Ratio_width/length,0.31328235658914727,0.03063815655197128
9-12,female,Mean_Ulnar_Dist_Phal_Ratio_width/length,0.27743708527131783,0.029614153981888196
9-12,female,Mean_Ulnar_Metacarpal_Ratio_width/length,0.12274237209302326,0.012075723659131784
9-12,female,rel2b_diaphyseal_length_MC1,0.7397738604651162,0.05804150408378907
9-12,female,rel2b_prox_epiphyseal_length_MC1,0.12491139534883723,0.04749362286721677
9-12,female,rel2b_dist_epiphyseal_length_MC1,0.14499327906976744,0.023757383797587784
9-12,female,rel2b_diaphyseal_length_MC2,0.804253031007752,0.03578917802277535
9-12,female,rel2b_prox_epiphyseal_length_MC2,0.07149351937984497,0.018529003124789247
9-12,female,rel2b_dist_epiphyseal_length_MC2,0.13041113178294575,0.029552008777529577
9-12,female,rel2b_diaphyseal_length_MC3,0.741312023255814,0.03970284278873828
9-12,female,rel2b_prox_epiphyseal_length_MC3,0.11823062015503875,0.022563313905054554
9-12,female,rel2b_dist_epiphyseal_length_MC3,0.15080534883720928,0.030045441387705547
9-12,female,rel2b_diaphyseal_length_MC4,0.7630979612403102,0.03865290340129767
9-12,female,rel2b_prox_epiphyseal_length_MC4,0.10133759689922481,0.01801807147548303
9-12,female,rel2b_dist_epiphyseal_length_MC4,0.14366096124031005,0.034651839296512076
9-12,female,rel2b_diaphyseal_length_MC5,0.7595677984496124,0.045293120863813964
9-12,female,rel2b_prox_epiphyseal_length_MC5,0.1090807984496124,0.025432462623270678
9-12,female,rel2b_dist_epiphyseal_length_MC5,0.14250959689922482,0.030140335006515608
9-12,female,rel2b_diaphyseal_length_PP1,0.815396480620155,0.035229844461519055
9-12,female,rel2b_prox_epiphyseal_length_PP1,0.08408682945736436,0.026559475648157346
9-12,female,rel2b_dist_epiphyseal_length_PP1,0.11359486821705427,0.02122955613473372
9-12,female,rel2b_diaphyseal_length_PP2,0.8155448449612404,0.03563680378977294
9-12,female,rel2b_prox_epiphyseal_length_PP2,0.07175914728682171,0.023263643452586583
9-12,female,rel2b_dist_epiphyseal_length_PP2,0.12316206976744185,0.02482869136269886
9-12,female,rel2b_diaphyseal_length_PP3,0.818968,0.04884078529438153
9-12,female,rel2b_prox_epiphyseal_length_PP3,0.07644644961240311,0.028717696691772557
9-12,female,rel2b_dist_epiphyseal_length_PP3,0.11440355038759692,0.03151512906624205
9-12,female,rel2b_diaphyseal_length_PP4,0.8125022635658915,0.05549462195614085
9-12,female,rel2b_prox_epiphyseal_length_PP4,0.07293352713178294,0.030468167160342716
9-12,female,rel2b_dist_epiphyseal_length_PP4,0.12478727131782945,0.033228938742211195
9-12,female,rel2b_diaphyseal_length_PP5,0.8075093953488373,0.060474085273598106
9-12,female,rel2b_prox_epiphyseal_length_PP5,0.08033426356589148,0.03279246122765856
9-12,female,rel2b_dist_epiphyseal_length_PP5,0.1238454496124031,0.04005084222233216
9-12,female,rel2b_diaphyseal_length_PM2,0.774248,0.05595637977548337
9-12,female,rel2b_prox_epiphyseal_length_PM2,0.1303355581395349,0.035024960393871915
9-12,female,rel2b_dist_epiphyseal_length_PM2,0.11807667441860466,0.03303097088722255
9-12,female,rel2b_diaphyseal_length_PM3,0.7871940155038759,0.048078375292001166
9-12,female,rel2b_prox_epiphyseal_length_PM3,0.11609062790697676,0.03705716951592958
9-12,female,rel2b_dist_epiphyseal_length_PM3,0.11548179069767442,0.02674252732998347
9-12,female,rel2b_diaphyseal_length_PM4,0.7807043565891474,0.06193415483547306
9-12,female,rel2b_prox_epiphyseal_length_PM4,0.12567101550387597,0.04713903769452006
9-12,female,rel2b_dist_epiphyseal_length_PM4,0.11236597674418604,0.033796121695595746
9-12,female,rel2b_diaphyseal_length_PM5,0.7387654573643412,0.09864995800833874
9-12,female,rel2b_prox_epiphyseal_length_PM5,0.17123136434108527,0.06862450184426865
9-12,female,rel2b_dist_epiphyseal_length_PM5,0.12074898449612403,0.05548091621998624
9-12,female,rel2b_diaphyseal_length_PD1,0.6546899302325581,0.04167739804329388
9-12,female,rel2b_prox_epiphyseal_length_PD1,0.15511402325581397,0.019174953613643828
9-12,female,rel2b_dist_epiphyseal_length_PD1,0.20417332558139534,0.039305994793288765
9-12,female,rel2b_diaphyseal_length_PD2,0.7067597519379846,0.036293364232070496
9-12,female,rel2b_prox_epiphyseal_length_PD2,0.12763493023255812,0.02291769899184977
9-12,female,rel2b_dist_epiphyseal_length_PD2,0.18307865116279068,0.03134642090231633
9-12,female,rel2b_diaphyseal_length_PD3,0.7019497829457365,0.03506686381622463
9-12,female,rel2b_prox_epiphyseal_length_PD3,0.1302740542635659,0.02301220431175803
9-12,female,rel2b_dist_epiphyseal_length_PD3,0.1906002015503876,0.030138271915244
9-12,female,rel2b_diaphyseal_length_PD4,0.7149702015503876,0.03110254955445269
9-12,female,rel2b_prox_epiphyseal_length_PD4,0.11924288372093023,0.02257837550851613
9-12,female,rel2b_dist_epiphyseal_length_PD4,0.18772972093023257,0.026439488324455366
9-12,female,rel2b_diaphyseal_length_PD5,0.7318298992248062,0.03637148028371718
9-12,female,rel2b_prox_epiphyseal_length_PD5,0.12017282945736434,0.02567707988262709
9-12,female,rel2b_dist_epiphyseal_length_PD5,0.1618883410852713,0.027891792660570455
9-12,female,proximal_rad_area/ellips_approx_MC1,1.236031069767442,0.06966254607269988
9-12,female,proximal_rad_area/ellips_approx_MC2,1.6424053410852713,0.12199682409195485
9-12,female,proximal_rad_area/ellips_approx_MC3,1.6898188139534884,0.12444658670475907
9-12,female,proximal_rad_area/ellips_approx_MC4,1.7419010232558139,0.13746500860085184
9-12,female,proximal_rad_area/ellips_approx_MC5,1.7827453875968993,0.10972805178267074
9-12,female,proximal_rad_area/ellips_approx_PD1,1.646748472868217,0.11339899496840772
9-12,female,proximal_rad_area/ellips_approx_PD2,1.6730997441860467,0.13496545387305822
9-12,female,proximal_rad_area/ellips_approx_PD3,1.6456983178294573,0.10486131664772051
9-12,female,proximal_rad_area/ellips_approx_PD4,1.6852455968992248,0.11682295601534984
9-12,female,proximal_rad_area/ellips_approx_PD5,1.7300201937984494,0.1385584458858358
9-12,female,proximal_uln_area/ellips_approx_MC1,1.6958071860465114,0.11522057927831617
9-12,female,proximal_uln_area/ellips_approx_MC2,1.7616042403100773,0.14084465292603715
9-12,female,proximal_uln_area/ellips_approx_MC3,1.4563816666666667,0.12058217056316392
9-12,female,proximal_uln_area/ellips_approx_MC4,1.5304002325581394,0.1356589217378869
9-12,female,proximal_uln_area/ellips_approx_MC5,1.4650481627906975,0.1314516283597073
9-12,female,proximal_uln_area/ellips_approx_PD1,1.6380747519379846,0.1123404363122585
9-12,female,proximal_uln_area/ellips_approx_PD2,1.6500835348837208,0.1338857197038209
9-12,female,proximal_uln_area/ellips_approx_PD3,1.660917589147287,0.12202663323165694
9-12,female,proximal_uln_area/ellips_approx_PD4,1.7310552713178293,0.13214835807996445
9-12,female,proximal_uln_area/ellips_approx_PD5,1.7869033100775196,0.15949682807341725
9-12,female,distal_rad_area/ellips_approx_MC1,1.210070015503876,0.07242017556409355
9-12,female,distal_rad_area/ellips_approx_MC2,1.6049019224806202,0.12991390247220058
9-12,female,distal_rad_area/ellips_approx_MC3,1.8496099922480622,0.12609058700404
9-12,female,distal_rad_area/ellips_approx_MC4,1.78861396124031,0.132897664574594
9-12,female,distal_rad_area/ellips_approx_MC5,1.6694962325581393,0.11431733073940711
9-12,female,distal_rad_area/ellips_approx_PD1,1.1301206589147288,0.07391447418770733
9-12,female,distal_rad_area/ellips_approx_PD2,1.1565221085271318,0.10862280369429803
9-12,female,distal_rad_area/ellips_approx_PD3,1.2180067596899227,0.1006552161085349
9-12,female,distal_rad_area/ellips_approx_PD4,1.3381581472868216,0.11157928815246561
9-12,female,distal_rad_area/ellips_approx_PD5,1.2630154186046512,0.11295501202799847
9-12,female,distal_uln_area/ellips_approx_MC1,1.6928952558139534,0.10813160134388031
9-12,female,distal_uln_area/ellips_approx_MC2,1.8058351085271318,0.12504784265970967
9-12,female,distal_uln_area/ellips_approx_MC3,1.646743480620155,0.11816215917543813
9-12,female,distal_uln_area/ellips_approx_MC4,1.6484807054263566,0.13154418652243835
9-12,female,distal_uln_area/ellips_approx_MC5,1.2840886356589145,0.12412487735108103
9-12,female,distal_uln_area/ellips_approx_PD1,1.0732696899224807,0.08016751775723274
9-12,female,distal_uln_area/ellips_approx_PD2,1.3266981395348836,0.11223229660136995
9-12,female,distal_uln_area/ellips_approx_PD3,1.3369427519379846,0.1125679790413491
9-12,female,distal_uln_area/ellips_approx_PD4,1.3902983255813952,0.11648118395006463
9-12,female,distal_uln_area/ellips_approx_PD5,1.3114551395348837,0.1035882815659806
9-12,female,rela_distal_uln_diaphy_quad_area_MC1,0.20545642635658914,0.026682292237132428
9-12,female,rela_distal_uln_diaphy_quad_area_MC2,0.2231887519379845,0.02378524904123582
9-12,female,rela_distal_uln_diaphy_quad_area_MC3,0.21061103875968992,0.023971476878261976
9-12,female,rela_distal_uln_diaphy_quad_area_MC4,0.21433582170542637,0.02086005923950781
9-12,female,rela_distal_uln_diaphy_quad_area_MC5,0.17037315503875966,0.028894918344442938
9-12,female,rela_distal_uln_diaphy_quad_area_PD1,0.07195368992248061,0.024221454397973314
9-12,female,rela_distal_uln_diaphy_quad_area_PD2,0.11355308527131783,0.02360307081684202
9-12,female,rela_distal_uln_diaphy_quad_area_PD3,0.1143131550387597,0.021308371805631353
9-12,female,rela_distal_uln_diaphy_quad_area_PD4,0.1281552403100775,0.021676712340008744
9-12,female,rela_distal_uln_diaphy_quad_area_PD5,0.12346724031007753,0.022645164306775573
9-12,female,rela_prox_uln_diaphy_quad_area_MC1,0.1965588914728682,0.04194140753316619
9-12,female,rela_prox_uln_diaphy_quad_area_MC2,0.1723538372093023,0.023575452951239445
9-12,female,rela_prox_uln_diaphy_quad_area_MC3,0.11951919379844961,0.020555104176060778
9-12,female,rela_prox_uln_diaphy_quad_area_MC4,0.13450672868217056,0.018111019408839857
9-12,female,rela_prox_uln_diaphy_quad_area_MC5,0.17527682945736434,0.027751070155357306
9-12,female,rela_prox_uln_diaphy_quad_area_PD1,0.26298935658914735,0.02266295529561901
9-12,female,rela_prox_uln_diaphy_quad_area_PD2,0.23664382170542636,0.026041584524938672
9-12,female,rela_prox_uln_diaphy_quad_area_PD3,0.2312182015503876,0.026111893620107487
9-12,female,rela_prox_uln_diaphy_quad_area_PD4,0.2179253410852713,0.02592101880517772
9-12,female,rela_prox_uln_diaphy_quad_area_PD5,0.2324008604651163,0.02718161760005055
9-12,female,rela_dist_rad_diaphy_quad_area_MC1,0.17222631782945735,0.02755588022942667
9-12,female,rela_dist_rad_diaphy_quad_area_MC2,0.21400724806201551,0.02654062110680267
9-12,female,rela_dist_rad_diaphy_quad_area_MC3,0.22260063565891475,0.030334839489834637
9-12,female,rela_dist_rad_diaphy_quad_area_MC4,0.22355122480620154,0.0287588934769643
9-12,female,rela_dist_rad_diaphy_quad_area_MC5,0.1907453798449612,0.03173294853174935
9-12,female,rela_dist_rad_diaphy_quad_area_PD1,0.07045433333333333,0.02386596553388493
9-12,female,rela_dist_rad_diaphy_quad_area_PD2,0.10554441085271317,0.02303159257398289
9-12,female,rela_dist_rad_diaphy_quad_area_PD3,0.11063521705426357,0.020592168512856883
9-12,female,rela_dist_rad_diaphy_quad_area_PD4,0.12870123255813956,0.020199321357532513
9-12,female,rela_dist_rad_diaphy_quad_area_PD5,0.12306299224806203,0.024156432615899684
9-12,female,rela_dist_uln_diaphy_quad_area_MC1,0.15710758139534883,0.03190181958508051
9-12,female,rela_dist_uln_diaphy_quad_area_MC2,0.17455204651162792,0.020644362608175135
9-12,female,rela_dist_uln_diaphy_quad_area_MC3,0.14909466666666668,0.02084239821453696
9-12,female,rela_dist_uln_diaphy_quad_area_MC4,0.1549561395348837,0.017450145271039375
9-12,female,rela_dist_uln_diaphy_quad_area_MC5,0.2018263410852713,0.030972671757357354
9-12,female,rela_dist_uln_diaphy_quad_area_PD1,0.26486627131782947,0.02306840214339192
9-12,female,rela_dist_uln_diaphy_quad_area_PD2,0.24080490697674414,0.026108290944413692
9-12,female,rela_dist_uln_diaphy_quad_area_PD3,0.22935306976744185,0.02629833679097705
9-12,female,rela_dist_uln_diaphy_quad_area_PD4,0.21910313953488372,0.023906044606550412
9-12,female,rela_dist_uln_diaphy_quad_area_PD5,0.23587882170542634,0.026681899615085977
9-12,female,rela_distal_epi_area_MC1,0.14484753488372093,0.02410875938651711
9-12,female,rela_distal_epi_area_MC2,0.13932586046511627,0.03283887600222871
9-12,female,rela_distal_epi_area_MC3,0.1707978992248062,0.033324575445496336
9-12,female,rela_distal_epi_area_MC4,0.16021171317829458,0.036748143271164435
9-12,female,rela_distal_epi_area_MC5,0.13820699224806202,0.02782749792513472
9-12,female,rela_distal_epi_area_PD1,0.14832521705426355,0.031416878533371904
9-12,female,rela_distal_epi_area_PD2,0.1477310930232558,0.031378480248572094
9-12,female,rela_distal_epi_area_PD3,0.15912348837209303,0.031363587788308625
9-12,female,rela_distal_epi_area_PD4,0.16253215503875967,0.027710743162188474
9-12,female,rela_distal_epi_area_PD5,0.1307770930232558,0.02590809088768225
9-12,female,rela_prox_epi_area_MC1,0.12382938759689922,0.0487076121701459
9-12,female,rela_prox_epi_area_MC2,0.07656589147286821,0.02501572891678613
9-12,female,rela_prox_epi_area_MC3,0.12736222480620155,0.02779330496783362
9-12,female,rela_prox_epi_area_MC4,0.11245331007751938,0.02233837238496464
9-12,female,rela_prox_epi_area_MC5,0.12352190697674419,0.029691792002757754
9-12,female,rela_prox_epi_area_PD1,0.1814300930232558,0.025136041669981155
9-12,female,rela_prox_epi_area_PD2,0.1556876976744186,0.028318440253935203
9-12,female,rela_prox_epi_area_PD3,0.1553891860465116,0.03023141496822041
9-12,female,rela_prox_epi_area_PD4,0.14355873643410852,0.029140455386508897
9-12,female,rela_prox_epi_area_PD5,0.15469111627906976,0.033234905640481156
9-12,female,rela_dist_uln_area_MC1,0.2900068914728682,0.009488131119687368
9-12,female,rela_dist_uln_area_MC2,0.2650297596899225,0.013466229351589568
9-12,female,rela_dist_uln_area_MC3,0.24793555813953486,0.012975991714813999
9-12,female,rela_dist_uln_area_MC4,0.24569427906976743,0.013330817620142871
9-12,female,rela_dist_uln_area_MC5,0.2068365426356589,0.011578817467826588
9-12,female,rela_dist_uln_area_PD1,0.19568687596899223,0.013581360243459458
9-12,female,rela_dist_uln_area_PD2,0.22857006976744182,0.014329099660517123
9-12,female,rela_dist_uln_area_PD3,0.22802316279069768,0.013592594036937163
9-12,female,rela_dist_uln_area_PD4,0.2263064496124031,0.014195931130830038
9-12,female,rela_dist_uln_area_PD5,0.21545537984496127,0.012624817723432807
9-12,female,rela_prox_uln_area_MC1,0.29048368217054255,0.011225765419326995
9-12,female,rela_prox_uln_area_MC2,0.2584169147286821,0.014686926538289402
9-12,female,rela_prox_uln_area_MC3,0.21920855813953488,0.013492257313170265
9-12,female,rela_prox_uln_area_MC4,0.22802024806201548,0.01398156679962441
9-12,female,rela_prox_uln_area_MC5,0.23609972868217055,0.012376854670836167
9-12,female,rela_prox_uln_area_PD1,0.2983378294573643,0.012084474777273646
9-12,female,rela_prox_uln_area_PD2,0.2840880697674419,0.012329006014898645
9-12,female,rela_prox_uln_area_PD3,0.28331462790697676,0.013183832033184248
9-12,female,rela_prox_uln_area_PD4,0.2816890465116279,0.012978128358331174
9-12,female,rela_prox_uln_area_PD5,0.2931314496124031,0.01326614753974451
9-12,female,rela_dist_rad_area_MC1,0.20755378294573645,0.011620133905586862
9-12,female,rela_dist_rad_area_MC2,0.23562431782945734,0.016830348151193508
9-12,female,rela_dist_rad_area_MC3,0.2785056899224806,0.0135697620510402
9-12,female,rela_dist_rad_area_MC4,0.26670248837209304,0.014618125132603082
9-12,female,rela_dist_rad_area_MC5,0.2693875581395349,0.012835074970507438
9-12,female,rela_dist_rad_area_PD1,0.2060590930232558,0.012146517823692478
9-12,female,rela_dist_rad_area_PD2,0.19923573643410852,0.014731271984242919
9-12,female,rela_dist_rad_area_PD3,0.20781628682170541,0.01320639105532443
9-12,female,rela_dist_rad_area_PD4,0.21772619379844965,0.01207943159043861
9-12,female,rela_dist_rad_area_PD5,0.20742948837209302,0.01390395867927339
9-12,female,rela_prox_rad_area_MC1,0.21195562015503877,0.009918982170560803
9-12,female,rela_prox_rad_area_MC2,0.24092903875968996,0.011503644777310732
9-12,female,rela_prox_rad_area_MC3,0.25435019379844964,0.012352306069539657
9-12,female,rela_prox_rad_area_MC4,0.25958296124031,0.012651484415995362
9-12,female,rela_prox_rad_area_MC5,0.2876761937984496,0.010997804898931478
9-12,female,rela_prox_rad_area_PD1,0.2999163023255814,0.012536457192801626
9-12,female,rela_prox_rad_area_PD2,0.28810614728682177,0.014145231582862986
9-12,female,rela_prox_rad_area_PD3,0.28084596899224806,0.011741663416905886
9-12,female,rela_prox_rad_area_PD4,0.2742783255813954,0.010707919983710358
9-12,female,rela_prox_rad_area_PD5,0.28398378294573645,0.01241109885027387
9-12,female,cti_mean_MC2,0.5533935116279071,0.05577234108396555
9-12,female,cti_mean_MC3,0.49981661240310077,0.06864652549614106
9-12,female,cti_mean_MC4,0.5032401860465117,0.0675916080318
9-12,female,ct_mae_MC2,0.008155906976744186,0.005326098822135586
9-12,female,ct_mae_MC3,0.010032131782945736,0.006343472696377362
9-12,female,ct_mae_MC4,0.009047108527131783,0.005428258736464654
9-12,female,ct_rsme_MC2,0.009593534883720932,0.006160497769365049
9-12,female,ct_rsme_MC3,0.011720294573643411,0.007319768064762944
9-12,female,ct_rsme_MC4,0.010612860465116279,0.006248835784998507
9-12,female,pointiness_distal_MC1,0.8793636124031008,0.0438382929555297
9-12,female,pointiness_distal_MC2,0.7486217054263566,0.03918331232277873
9-12,female,pointiness_distal_MC3,0.7305380775193797,0.04029626337508162
9-12,female,pointiness_distal_MC4,0.7435464651162791,0.044983652245678116
9-12,female,pointiness_distal_MC5,0.8658861472868217,0.05656459059936216
9-12,female,pointiness_distal_PD1,1.1586577596899226,0.05905583584940177
9-12,female,pointiness_distal_PD2,1.0305711627906977,0.07244418767788918
9-12,female,pointiness_distal_PD3,1.0014513875968993,0.06926399427612423
9-12,female,pointiness_distal_PD4,0.9383204186046512,0.06909517454181606
9-12,female,pointiness_distal_PD5,0.9942040387596901,0.07155131769351403
9-12,female,pointiness_proximal_MC1,0.8709460542635659,0.045907833174931544
9-12,female,pointiness_proximal_MC2,0.7510640387596899,0.047569440603218924
9-12,female,pointiness_proximal_MC3,0.8125077751937985,0.0500401515090695
9-12,female,pointiness_proximal_MC4,0.7817442015503876,0.05260228431416677
9-12,female,pointiness_proximal_MC5,0.787028527131783,0.047693772265110373
9-12,female,pointiness_proximal_PD1,0.7781818139534883,0.048272018311719594
9-12,female,pointiness_proximal_PD2,0.7703816434108527,0.056842352031022836
9-12,female,pointiness_proximal_PD3,0.7730326976744186,0.04791081568060935
9-12,female,pointiness_proximal_PD4,0.7488832713178295,0.05131203541061784
9-12,female,pointiness_proximal_PD5,0.7285888682170543,0.05780876107387668
9-12,female,pointiness_mean_MC1,0.8751548139534884,0.040266871214856836
9-12,female,pointiness_mean_MC2,0.7498428527131784,0.038375128132135596
9-12,female,pointiness_mean_MC3,0.771522945736434,0.039511864354328366
9-12,female,pointiness_mean_MC4,0.7626453410852713,0.04481067023957857
9-12,female,pointiness_mean_MC5,0.8264573798449611,0.049476600688670526
9-12,female,pointiness_mean_PD1,0.9684197596899226,0.041861507584305443
9-12,female,pointiness_mean_PD2,0.9004764031007753,0.055265143483980844
9-12,female,pointiness_mean_PD3,0.8872421162790698,0.04888081040392217
9-12,female,pointiness_mean_PD4,0.8436019147286822,0.049702822925839524
9-12,female,pointiness_mean_PD5,0.8613964263565891,0.055388090601790126
9-12,female,Metacarpal_Spread,1.9086990697674417,0.1103107054077245
9-12,female,metacarpal_interossial_space_ratio,0.9245411162790698,0.12148982206737705
9-12,female,Metacarpal_Spread_max_width,2.089966914728682,0.11615165336802352
9-12,female,Ratio_PD_PM_over_PP_MC,0.4125861317829458,0.013511110930788038
9-12,female,Ratio_PD1_over_PDx,1.3117382945736433,0.06016995571327561
9-12,female,Ratio_PP1_over_PPx,0.7758553178294575,0.03309643526074233
9-12,female,Ratio_MC1_over_MCx,0.7532563100775194,0.026236378417785214
9-12,female,PD1_quotient,0.29378858139534886,0.01547837029216985
9-12,female,PD2_quotient,0.1264683023255814,0.0067146368300487905
9-12,female,PD3_quotient,0.12845717829457365,0.00769102694749051
9-12,female,PD4_quotient,0.14390413178294575,0.008182791384954468
9-12,female,PD5_quotient,0.15593303100775194,0.008390280853219755
9-12,female,Middle_hand_relative_width_pp,0.408874015503876,0.023591113013890056
9-12,female,Middle_hand_relative_width_distmax,0.43418317829457365,0.021606921646868164
9-12,female,Ratio_DistMaxWidth_MCWidth_MC1,1.4055006899224807,0.11968651106842083
9-12,female,Ratio_DistMaxWidth_MCWidth_MC2,1.7651429224806203,0.16321071019599617
9-12,female,Ratio_DistMaxWidth_MCWidth_MC3,1.8049322480620156,0.16461768420115283
9-12,female,Ratio_DistMaxWidth_MCWidth_MC4,1.740449519379845,0.1867497145426659
9-12,female,Ratio_DistMaxWidth_MCWidth_MC5,1.459240511627907,0.1703798611438807
9-12,female,Ratio_DistMaxWidth_MCWidth_PP1,1.2982987286821706,0.1057376560526653
9-12,female,Ratio_DistMaxWidth_MCWidth_PP2,1.1723315813953488,0.08392654859372363
9-12,female,Ratio_DistMaxWidth_MCWidth_PP3,1.198921178294574,0.1011592451356438
9-12,female,Ratio_DistMaxWidth_MCWidth_PP4,1.2028949612403101,0.1038354807930407
9-12,female,Ratio_DistMaxWidth_MCWidth_PP5,1.1609290077519379,0.09649630905380656
9-12,female,Ratio_DistMaxWidth_MCWidth_PM2,1.1075848217054265,0.09241259303977542
9-12,female,Ratio_DistMaxWidth_MCWidth_PM3,1.0680087674418606,0.08207591518912838
9-12,female,Ratio_DistMaxWidth_MCWidth_PM4,1.1009046666666666,0.08702815428096866
9-12,female,Ratio_DistMaxWidth_MCWidth_PM5,1.0979589147286823,0.1211823509703604
9-12,female,Ratio_DistMaxWidth_MCWidth_PD1,0.9483997751937985,0.0657132598205121
9-12,female,Ratio_DistMaxWidth_MCWidth_PD2,1.104859534883721,0.11093283034151273
9-12,female,Ratio_DistMaxWidth_MCWidth_PD3,1.154780666666667,0.11357148558681371
9-12,female,Ratio_DistMaxWidth_MCWidth_PD4,1.2581858449612402,0.11545258367625497
9-12,female,Ratio_DistMaxWidth_MCWidth_PD5,1.1544461860465118,0.11357699598880099
9-12,female,Mean_Ratio_DistMaxWidth_MCWidth_Metacarpal,1.6350531550387597,0.13315355094415723
9-12,female,Mean_Ratio_DistMaxWidth_MCWidth_Proximal,1.2066751162790699,0.08761243445091604
9-12,female,Mean_Ratio_DistMaxWidth_MCWidth_Medial,1.0936142868217051,0.08874421397619695
9-12,female,Mean_Ratio_DistMaxWidth_MCWidth_Distal,1.1241344186046514,0.09123503754672065
9-12,female,Ratio_ProxMaxWidth_MCWidth_MC1,1.3862790852713176,0.11592397905099751
9-12,female,Ratio_ProxMaxWidth_MCWidth_MC2,2.104429596899225,0.19401379871603686
9-12,female,Ratio_ProxMaxWidth_MCWidth_MC3,1.7151456434108525,0.17473363874631612
9-12,female,Ratio_ProxMaxWidth_MCWidth_MC4,1.9385210775193797,0.21723950446305412
9-12,female,Ratio_ProxMaxWidth_MCWidth_MC5,1.698456565891473,0.19651260550967387
9-12,female,Ratio_ProxMaxWidth_MCWidth_PP1,1.6808601937984495,0.14534118210734556
9-12,female,Ratio_ProxMaxWidth_MCWidth_PP2,1.727243100775194,0.1161954166432731
9-12,female,Ratio_ProxMaxWidth_MCWidth_PP3,1.6167761705426356,0.11797313680261627
9-12,female,Ratio_ProxMaxWidth_MCWidth_PP4,1.589196480620155,0.12337470770793015
9-12,female,Ratio_ProxMaxWidth_MCWidth_PP5,1.7941022945736433,0.1610700835814279
9-12,female,Ratio_ProxMaxWidth_MCWidth_PM2,1.486331503875969,0.11748368346060098
9-12,female,Ratio_ProxMaxWidth_MCWidth_PM3,1.4437054418604651,0.10724649831374937
9-12,female,Ratio_ProxMaxWidth_MCWidth_PM4,1.424722604651163,0.10790677740136236
9-12,female,Ratio_ProxMaxWidth_MCWidth_PM5,1.3707622558139534,0.13267706798842202
9-12,female,Ratio_ProxMaxWidth_MCWidth_PD1,1.695225480620155,0.14347634227080025
9-12,female,Ratio_ProxMaxWidth_MCWidth_PD2,1.6880416744186046,0.15469455542476293
9-12,female,Ratio_ProxMaxWidth_MCWidth_PD3,1.675005534883721,0.13211501890617453
9-12,female,Ratio_ProxMaxWidth_MCWidth_PD4,1.745685627906977,0.15374123344967053
9-12,female,Ratio_ProxMaxWidth_MCWidth_PD5,1.8162491240310077,0.1879290460009944
9-12,female,diaphyseal_tilt_MC1,0.9847234341085271,0.030411574666061817
9-12,female,diaphyseal_radial_curve_MC1,1.2203977286821706,0.07540851097882122
9-12,female,diaphyseal_prox_dist_sym_MC1,1.142920054263566,0.4094377891219463
9-12,female,diaphyseal_tilt_MC2,1.029936480620155,0.026720614695779826
9-12,female,diaphyseal_radial_curve_MC2,1.021364449612403,0.08211492992208401
9-12,female,diaphyseal_prox_dist_sym_MC2,1.2870891162790696,0.2649327165313814
9-12,female,diaphyseal_tilt_MC3,1.0527283875968994,0.030436862519071264
9-12,female,diaphyseal_radial_curve_MC3,0.8907845426356589,0.06368405720650476
9-12,female,diaphyseal_prox_dist_sym_MC3,1.6629865658914726,0.3920122178265551
9-12,female,diaphyseal_tilt_MC4,1.0323505736434109,0.028259065611425695
9-12,female,diaphyseal_radial_curve_MC4,0.9258819069767443,0.07385140550281545
9-12,female,diaphyseal_prox_dist_sym_MC4,1.5426719534883722,0.3084489404121162
9-12,female,diaphyseal_tilt_MC5,1.017548620155039,0.029820475149528604
9-12,female,diaphyseal_radial_curve_MC5,0.8839445426356588,0.06289036175771091
9-12,female,diaphyseal_prox_dist_sym_MC5,0.9948207441860465,0.2780622696018173
9-12,female,diaphyseal_tilt_PD1,1.0103840000000002,0.028646845723504188
